consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin
ICP000218-202604,ICP000218,RET005,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.01395375,6,68.01,Calculated from public prices and simulated quantities
ICP000219-202604,ICP000219,RET005,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,96.1542338,6,96.15,Calculated from public prices and simulated quantities
ICP000220-202604,ICP000220,RET004,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,92.44684242,6,92.45,Calculated from public prices and simulated quantities
ICP000221-202604,ICP000221,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,95.76086237,6,95.76,Calculated from public prices and simulated quantities
ICP000222-202604,ICP000222,RET002,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,74.08833742,6,74.09,Calculated from public prices and simulated quantities
ICP000223-202604,ICP000223,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,90.89788356,6,90.9,Calculated from public prices and simulated quantities
ICP000224-202604,ICP000224,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,82.04115939,6,82.04,Calculated from public prices and simulated quantities
ICP000225-202604,ICP000225,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,69.15138546,6,69.15,Calculated from public prices and simulated quantities
ICP000226-202604,ICP000226,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,72.11157816,6,72.11,Calculated from public prices and simulated quantities
ICP000227-202604,ICP000227,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,88.04208566999999,6,88.04,Calculated from public prices and simulated quantities
ICP000228-202604,ICP000228,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,69.61920585,6,69.62,Calculated from public prices and simulated quantities
ICP000229-202604,ICP000229,RET002,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,62.90981778,6,62.91,Calculated from public prices and simulated quantities
ICP000230-202604,ICP000230,RET003,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,66.71354923,6,66.71,Calculated from public prices and simulated quantities
ICP000231-202604,ICP000231,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,57.97531707,6,57.98,Calculated from public prices and simulated quantities
ICP000232-202604,ICP000232,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,59.87915041000001,6,59.88,Calculated from public prices and simulated quantities
ICP000233-202604,ICP000233,RET002,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,63.28123862,6,63.28,Calculated from public prices and simulated quantities
ICP000234-202604,ICP000234,RET003,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,70.15454902,6,70.15,Calculated from public prices and simulated quantities
ICP000235-202604,ICP000235,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.39364834,6,68.39,Calculated from public prices and simulated quantities
ICP000236-202604,ICP000236,RET001,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,59.83357247,6,59.83,Calculated from public prices and simulated quantities
ICP000237-202604,ICP000237,RET001,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,67.59675726,6,67.6,Calculated from public prices and simulated quantities
ICP000238-202604,ICP000238,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,62.90532134,6,62.91,Calculated from public prices and simulated quantities
ICP000239-202604,ICP000239,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,63.89511828,6,63.9,Calculated from public prices and simulated quantities
ICP000240-202604,ICP000240,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,91.49706989,6,91.5,Calculated from public prices and simulated quantities
ICP000241-202604,ICP000241,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,65.87763343,6,65.88,Calculated from public prices and simulated quantities
ICP000242-202604,ICP000242,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,60.2360664,6,60.24,Calculated from public prices and simulated quantities
ICP000243-202604,ICP000243,RET003,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,99.78319838,6,99.78,Calculated from public prices and simulated quantities
ICP000244-202604,ICP000244,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,76.15039783,6,76.15,Calculated from public prices and simulated quantities
ICP000245-202604,ICP000245,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,70.61177011,6,70.61,Calculated from public prices and simulated quantities
ICP000246-202604,ICP000246,RET003,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,72.47164427,6,72.47,Calculated from public prices and simulated quantities
ICP000247-202604,ICP000247,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,54.989953660000005,6,54.99,Calculated from public prices and simulated quantities
ICP000248-202604,ICP000248,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,100.76731601999998,6,100.77,Calculated from public prices and simulated quantities
ICP000249-202604,ICP000249,RET001,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,73.26602121,6,73.27,Calculated from public prices and simulated quantities
ICP000250-202604,ICP000250,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,65.92373956,6,65.92,Calculated from public prices and simulated quantities
ICP000251-202604,ICP000251,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,50.42791642,6,50.43,Calculated from public prices and simulated quantities
ICP000252-202604,ICP000252,RET002,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,77.27557429,6,77.28,Calculated from public prices and simulated quantities
ICP000253-202604,ICP000253,RET002,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,74.68645705,6,74.69,Calculated from public prices and simulated quantities
ICP000254-202604,ICP000254,RET002,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,68.95793268999999,6,68.96,Calculated from public prices and simulated quantities
ICP000255-202604,ICP000255,RET003,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.49473275,6,68.49,Calculated from public prices and simulated quantities
ICP000256-202604,ICP000256,RET001,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,75.85525582,6,75.86,Calculated from public prices and simulated quantities
ICP000257-202604,ICP000257,RET003,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,112.08844145,6,112.09,Calculated from public prices and simulated quantities
ICP000258-202604,ICP000258,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,77.80769381,6,77.81,Calculated from public prices and simulated quantities
ICP000259-202604,ICP000259,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,113.98275963,6,113.98,Calculated from public prices and simulated quantities
ICP000260-202604,ICP000260,RET002,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,67.06559936000001,6,67.07,Calculated from public prices and simulated quantities
ICP000261-202604,ICP000261,RET004,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,67.52338812,6,67.52,Calculated from public prices and simulated quantities
ICP000262-202604,ICP000262,RET001,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,63.002656720000004,6,63.0,Calculated from public prices and simulated quantities
ICP000263-202604,ICP000263,RET001,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,48.324018020000004,6,48.32,Calculated from public prices and simulated quantities
ICP000264-202604,ICP000264,RET001,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,75.2480157,6,75.25,Calculated from public prices and simulated quantities
ICP000265-202604,ICP000265,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,64.85528799,6,64.86,Calculated from public prices and simulated quantities
ICP000266-202604,ICP000266,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,58.97320786,6,58.97,Calculated from public prices and simulated quantities
ICP000267-202604,ICP000267,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,82.19255245,6,82.19,Calculated from public prices and simulated quantities
ICP000268-202604,ICP000268,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,52.33202396,6,52.33,Calculated from public prices and simulated quantities
ICP000269-202604,ICP000269,RET003,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,85.21991385,6,85.22,Calculated from public prices and simulated quantities
ICP000270-202604,ICP000270,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,40.60249339,6,40.6,Calculated from public prices and simulated quantities
ICP000271-202604,ICP000271,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,78.22008210999999,6,78.22,Calculated from public prices and simulated quantities
ICP000272-202604,ICP000272,RET005,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,57.74055923,6,57.74,Calculated from public prices and simulated quantities
ICP000273-202604,ICP000273,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,130.10392779,6,130.1,Calculated from public prices and simulated quantities
ICP000274-202604,ICP000274,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,78.04477983,6,78.04,Calculated from public prices and simulated quantities
ICP000275-202604,ICP000275,RET004,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,60.6308924,6,60.63,Calculated from public prices and simulated quantities
ICP000276-202604,ICP000276,RET001,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,62.3999751,6,62.4,Calculated from public prices and simulated quantities
ICP000277-202604,ICP000277,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,54.824316700000004,6,54.82,Calculated from public prices and simulated quantities
ICP000278-202604,ICP000278,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,76.77544603999999,6,76.78,Calculated from public prices and simulated quantities
ICP000279-202604,ICP000279,RET001,RSC,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,67.72097378,6,67.72,Calculated from public prices and simulated quantities
ICP000280-202604,ICP000280,RET002,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,99.26519377,6,99.27,Calculated from public prices and simulated quantities
ICP000281-202604,ICP000281,RET001,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,58.525879460000006,6,58.53,Calculated from public prices and simulated quantities
ICP000282-202604,ICP000282,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,55.03225629,6,55.03,Calculated from public prices and simulated quantities
ICP000283-202604,ICP000283,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,110.97521798000001,6,110.98,Calculated from public prices and simulated quantities
ICP000284-202604,ICP000284,RET002,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,56.430640939999996,6,56.43,Calculated from public prices and simulated quantities
ICP000285-202604,ICP000285,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,75.47752953999999,6,75.48,Calculated from public prices and simulated quantities
ICP000286-202604,ICP000286,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,70.97273315999999,6,70.97,Calculated from public prices and simulated quantities
ICP000287-202604,ICP000287,RET005,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,105.71472751,6,105.71,Calculated from public prices and simulated quantities
ICP000288-202604,ICP000288,RET002,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,76.57124778,6,76.57,Calculated from public prices and simulated quantities
ICP000289-202604,ICP000289,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,50.21366573,6,50.21,Calculated from public prices and simulated quantities
ICP000290-202604,ICP000290,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,56.6229712,6,56.62,Calculated from public prices and simulated quantities
ICP000291-202604,ICP000291,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,62.12210844,6,62.12,Calculated from public prices and simulated quantities
ICP000292-202604,ICP000292,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,48.56953174,6,48.57,Calculated from public prices and simulated quantities
ICP000293-202604,ICP000293,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,87.28101159,6,87.28,Calculated from public prices and simulated quantities
ICP000294-202604,ICP000294,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,57.964862700000005,6,57.96,Calculated from public prices and simulated quantities
ICP000295-202604,ICP000295,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,73.25638105,6,73.26,Calculated from public prices and simulated quantities
ICP000296-202604,ICP000296,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,71.75214436,6,71.75,Calculated from public prices and simulated quantities
ICP000297-202604,ICP000297,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,57.25350202,6,57.25,Calculated from public prices and simulated quantities
ICP000298-202604,ICP000298,RET003,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,69.10745845,6,69.11,Calculated from public prices and simulated quantities
ICP000299-202604,ICP000299,RET002,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,83.74083753000001,6,83.74,Calculated from public prices and simulated quantities
ICP000300-202604,ICP000300,RET005,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,81.15414374,6,81.15,Calculated from public prices and simulated quantities
ICP000301-202604,ICP000301,RET001,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,65.25014926,6,65.25,Calculated from public prices and simulated quantities
ICP000302-202604,ICP000302,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,51.37031747,6,51.37,Calculated from public prices and simulated quantities
ICP000303-202604,ICP000303,RET005,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,76.71034776,6,76.71,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.55161905,6,68.55,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,93.60462728,6,93.6,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,90.82069813,6,90.82,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,75.33811155,6,75.34,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,86.83927953,6,86.84,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,56.53412383,6,56.53,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,58.59413138000001,6,58.59,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,98.58022229,6,98.58,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,91.61955293999999,6,91.62,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,58.41022621,6,58.41,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,99.02877795,6,99.03,Calculated from public prices and simulated quantities
ICP000315-202604,ICP000315,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,63.61628305,6,63.62,Calculated from public prices and simulated quantities
ICP000316-202604,ICP000316,RET005,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,79.33670258000001,6,79.34,Calculated from public prices and simulated quantities
