consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin,system_billed_amount_unrounded,system_billed_amount,system_line_count,detected_issue_type,billing_variance_unrounded,billing_variance,absolute_variance,variance_direction,validation_status,total_kwh
ICP000433-202603,ICP000433,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,45.28612372,6,45.29,Calculated reconciliation,45.28612372,45.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,280.868
ICP000434-202603,ICP000434,RET002,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,52.98838872,6,52.99,Calculated reconciliation,52.98838872,52.99,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,487.356
ICP000435-202603,ICP000435,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,75.17382151,6,75.17,Calculated reconciliation,75.17382151,75.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,757.634
ICP000436-202603,ICP000436,RET004,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,89.06752416999998,6,89.07,Calculated reconciliation,89.06752416999998,89.07,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,893.835
ICP000437-202603,ICP000437,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,62.4059756,6,62.41,Calculated reconciliation,62.4059756,62.41,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,473.875
ICP000438-202603,ICP000438,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.39206579,6,65.39,Calculated reconciliation,65.39206579,65.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,678.468
ICP000439-202603,ICP000439,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,80.20608362,6,80.21,Calculated reconciliation,80.20608362,80.21,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,765.699
ICP000440-202603,ICP000440,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.922148449999995,6,63.92,Calculated reconciliation,63.922148449999995,63.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,693.629
ICP000441-202603,ICP000441,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,31.65287428,6,31.65,Calculated reconciliation,31.65287428,31.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,270.469
ICP000442-202603,ICP000442,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,54.10526179,6,54.11,Calculated reconciliation,54.10526179,54.11,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,565.549
ICP000443-202603,ICP000443,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,39.66294334,6,39.66,Calculated reconciliation,39.66294334,39.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,361.616
ICP000444-202603,ICP000444,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,62.65126497,6,62.65,Calculated reconciliation,62.65126497,62.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,577.927
ICP000445-202603,ICP000445,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,41.67935256,6,41.68,Calculated reconciliation,41.67935256,41.68,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,322.437
ICP000446-202603,ICP000446,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,82.48310133,6,82.48,Calculated reconciliation,82.48310133,82.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,966.792
ICP000447-202603,ICP000447,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,58.74997897,6,58.75,Calculated reconciliation,58.74997897,58.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,438.298
ICP000448-202603,ICP000448,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.27092768,6,49.27,Calculated reconciliation,64.14118572999999,64.14,7,DUPLICATE_CONSUMPTION,14.87025804999999,14.87,14.87,Overbilled,REVIEW,458.855
ICP000449-202603,ICP000449,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.65441156,6,47.65,Calculated reconciliation,47.65441156,47.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,368.848
ICP000450-202603,ICP000450,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.08129673,6,67.08,Calculated reconciliation,70.07207138,70.07,6,WRONG_PRICE_CATEGORY,2.9907746499999917,2.99,2.99,Overbilled,REVIEW,594.957
ICP000451-202603,ICP000451,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,39.57842128,6,39.58,Calculated reconciliation,39.57842128,39.58,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,345.518
ICP000452-202603,ICP000452,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.33823765,6,57.34,Calculated reconciliation,57.33823765,57.34,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,539.259
ICP000453-202603,ICP000453,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,56.778337539999995,6,56.78,Calculated reconciliation,56.778337539999995,56.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,574.672
ICP000454-202603,ICP000454,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.81945172,6,50.82,Calculated reconciliation,50.81945172,50.82,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,441.752
ICP000455-202603,ICP000455,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.63549327,6,65.64,Calculated reconciliation,65.63549327,65.64,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,575.124
ICP000456-202603,ICP000456,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,37.1219431,6,37.12,Calculated reconciliation,37.1219431,37.12,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,421.16
ICP000457-202603,ICP000457,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,52.7389228,6,52.74,Calculated reconciliation,52.7389228,52.74,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,352.892
ICP000458-202603,ICP000458,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.67329125,6,49.67,Calculated reconciliation,49.67329125,49.67,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,495.122
ICP000459-202603,ICP000459,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,73.18427077999999,6,73.18,Calculated reconciliation,73.18427077999999,73.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,680.381
ICP000460-202603,ICP000460,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.09475923,6,57.09,Calculated reconciliation,57.09475923,57.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,588.394
ICP000461-202603,ICP000461,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,67.69283872,6,67.69,Calculated reconciliation,67.69283872,67.69,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,589.958
ICP000462-202603,ICP000462,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,63.76756876,6,63.77,Calculated reconciliation,64.98316876,64.98,6,INCORRECT_ICP_DAYS,1.215599999999995,1.22,1.22,Overbilled,REVIEW,712.643
ICP000463-202603,ICP000463,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,107.44398291,6,107.44,Calculated reconciliation,107.44398291,107.44,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1067.803
ICP000464-202603,ICP000464,RET005,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,75.21746504,6,75.22,Calculated reconciliation,75.21746504,75.22,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,868.717
ICP000465-202603,ICP000465,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.13330532,6,48.13,Calculated reconciliation,48.13330532,48.13,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,438.635
ICP000466-202603,ICP000466,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.185441659999995,6,61.19,Calculated reconciliation,61.185441659999995,61.19,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,643.287
ICP000467-202603,ICP000467,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,56.29513261,6,56.3,Calculated reconciliation,56.29513261,56.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,453.158
ICP000468-202603,ICP000468,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,59.63296525,6,59.63,Calculated reconciliation,59.63296525,59.63,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,629.82
ICP000469-202603,ICP000469,RET005,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,72.63197164,6,72.63,Calculated reconciliation,72.63197164,72.63,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,642.541
ICP000470-202603,ICP000470,RET002,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,70.23715048,6,70.24,Calculated reconciliation,70.23715048,70.24,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,529.494
ICP000471-202603,ICP000471,RET001,RSU,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,71.28570312000001,6,71.29,Calculated reconciliation,71.28570312000001,71.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,479.012
ICP000472-202603,ICP000472,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,59.04463137,6,59.04,Calculated reconciliation,59.04463137,59.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,504.62
ICP000473-202603,ICP000473,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,77.57408602999999,6,77.57,Calculated reconciliation,77.57408602999999,77.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,766.435
ICP000474-202603,ICP000474,RET005,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,64.71512131,6,64.72,Calculated reconciliation,64.71512131,64.72,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,689.679
ICP000475-202603,ICP000475,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.1958707,6,61.2,Calculated reconciliation,61.1958707,61.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,709.355
ICP000476-202603,ICP000476,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.797672379999995,6,57.8,Calculated reconciliation,57.797672379999995,57.8,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,559.185
ICP000477-202603,ICP000477,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.59801039999999,6,48.6,Calculated reconciliation,48.59801039999999,48.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,418.095
ICP000478-202603,ICP000478,RET002,URES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,58.40630637,6,58.41,Calculated reconciliation,58.40630637,58.41,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,556.989
ICP000479-202603,ICP000479,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,62.16130445,6,62.16,Calculated reconciliation,62.16130445,62.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,555.959
ICP000480-202603,ICP000480,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,52.123931129999995,6,52.12,Calculated reconciliation,52.123931129999995,52.12,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,447.892
ICP000481-202603,ICP000481,RET003,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.91646312,6,50.92,Calculated reconciliation,50.91646312,50.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,399.91
ICP000482-202603,ICP000482,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,41.36265537,6,41.36,Calculated reconciliation,41.36265537,41.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,373.751
ICP000483-202603,ICP000483,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.79210884,6,51.79,Calculated reconciliation,51.79210884,51.79,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,536.894
ICP000484-202603,ICP000484,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.05439019999999,6,50.05,Calculated reconciliation,50.05439019999999,50.05,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,370.81
ICP000485-202603,ICP000485,RET001,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,65.17521547999999,6,65.18,Calculated reconciliation,65.17521547999999,65.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,656.972
ICP000486-202603,ICP000486,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.698513459999994,6,63.7,Calculated reconciliation,63.698513459999994,63.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,607.09
ICP000487-202603,ICP000487,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,78.77669838,6,78.78,Calculated reconciliation,78.77669838,78.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,851.571
ICP000488-202603,ICP000488,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,49.5294589,6,49.53,Calculated reconciliation,49.5294589,49.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,407.558
ICP000489-202603,ICP000489,RET003,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,56.8909213,6,56.89,Calculated reconciliation,56.8909213,56.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,528.822
ICP000490-202603,ICP000490,RET004,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,172.04037787,6,172.04,Calculated reconciliation,172.04037787,172.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1728.826
ICP000491-202603,ICP000491,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,78.39050785999999,6,78.39,Calculated reconciliation,78.39050785999999,78.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,770.633
ICP000492-202603,ICP000492,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,80.17319719999999,6,80.17,Calculated reconciliation,80.17319719999999,80.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,757.504
ICP000493-202603,ICP000493,RET001,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,73.64570356,6,73.65,Calculated reconciliation,73.64570356,73.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,792.295
ICP000494-202603,ICP000494,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.38964213999999,6,57.39,Calculated reconciliation,57.38964213999999,57.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,527.546
ICP000495-202603,ICP000495,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.093123979999994,6,48.09,Calculated reconciliation,48.093123979999994,48.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,445.835
ICP000496-202603,ICP000496,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,82.12030302,6,82.12,Calculated reconciliation,84.15850302,84.16,6,INCORRECT_ICP_DAYS,2.0382000000000033,2.04,2.04,Overbilled,REVIEW,603.712
ICP000497-202603,ICP000497,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,46.91106992,6,46.91,Calculated reconciliation,46.91106992,46.91,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,521.283
ICP000498-202603,ICP000498,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,59.43531956,6,59.44,Calculated reconciliation,59.43531956,59.44,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,607.551
ICP000499-202603,ICP000499,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,55.35670206,6,55.36,Calculated reconciliation,55.35670206,55.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,486.509
ICP000500-202603,ICP000500,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.02484105,6,63.02,Calculated reconciliation,63.02484105,63.02,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,547.57
ICP000001-202604,ICP000001,RET002,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,67.40923241,6,67.41,Calculated reconciliation,67.40923241,67.41,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,402.582
ICP000002-202604,ICP000002,RET004,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,84.51127352,6,84.51,Calculated reconciliation,75.31281442,75.31,6,OLD_PRICE_APPLIED,-9.198459100000008,-9.2,9.2,Underbilled,REVIEW,976.994
ICP000003-202604,ICP000003,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,78.27733605,6,78.28,Calculated reconciliation,78.27733605,78.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,717.926
ICP000004-202604,ICP000004,RET003,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.82741621,6,68.83,Calculated reconciliation,68.82741621,68.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,692.053
ICP000005-202604,ICP000005,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,54.86298927,6,54.86,Calculated reconciliation,54.86298927,54.86,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,382.401
ICP000006-202604,ICP000006,RET005,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,96.5717745,6,96.57,Calculated reconciliation,96.5717745,96.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,721.377
ICP000007-202604,ICP000007,RET001,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,106.42780754,6,106.43,Calculated reconciliation,106.42780754,106.43,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,987.135
ICP000008-202604,ICP000008,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,99.57091047,6,99.57,Calculated reconciliation,99.57091047,99.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,989.82
ICP000009-202604,ICP000009,RET005,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.26689348000001,6,68.27,Calculated reconciliation,68.26689348000001,68.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,532.158
ICP000010-202604,ICP000010,RET005,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,98.8251475,6,98.83,Calculated reconciliation,98.8251475,98.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,720.552
ICP000011-202604,ICP000011,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,83.30615766000001,6,83.31,Calculated reconciliation,83.30615766000001,83.31,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,709.839
ICP000012-202604,ICP000012,RET001,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,73.15916017,6,73.16,Calculated reconciliation,73.15916017,73.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,549.287
ICP000013-202604,ICP000013,RET002,URES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,86.18378747,6,86.18,Calculated reconciliation,86.18378747,86.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,546.757
ICP000014-202604,ICP000014,RET004,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,85.30161237,6,85.3,Calculated reconciliation,85.30161237,85.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,778.846
ICP000015-202604,ICP000015,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,73.96368615,6,73.96,Calculated reconciliation,73.96368615,73.96,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,744.519
ICP000016-202604,ICP000016,RET002,URES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,2026,59.74705905,6,59.75,Calculated reconciliation,59.74705905,59.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,410.18
ICP000017-202604,ICP000017,RET003,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,94.65065164,6,94.65,Calculated reconciliation,94.65065164,94.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,758.018
ICP000018-202604,ICP000018,RET003,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,73.8935639,6,73.89,Calculated reconciliation,73.8935639,73.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,504.2
ICP000019-202604,ICP000019,RET001,RSU,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,87.78356511,6,87.78,Calculated reconciliation,87.78356511,87.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,609.571
ICP000020-202604,ICP000020,RET001,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,92.33255985,6,92.33,Calculated reconciliation,92.33255985,92.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,603.98
ICP000021-202604,ICP000021,RET005,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,61.43336648,6,61.43,Calculated reconciliation,61.43336648,61.43,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,409.529
ICP000022-202604,ICP000022,RET002,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,89.51247364,6,89.51,Calculated reconciliation,89.51247364,89.51,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,865.675
ICP000023-202604,ICP000023,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,83.3584145,6,83.36,Calculated reconciliation,83.3584145,83.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,666.601
ICP000024-202604,ICP000024,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,68.80124554,6,68.8,Calculated reconciliation,68.80124554,68.8,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,563.455
ICP000025-202604,ICP000025,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,58.598540660000005,6,58.6,Calculated reconciliation,58.598540660000005,58.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,421.878
ICP000026-202604,ICP000026,RET004,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,65.78392861,6,65.78,Calculated reconciliation,65.78392861,65.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,706.791
ICP000027-202604,ICP000027,RET002,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,2026,56.591456230000006,6,56.59,Calculated reconciliation,56.591456230000006,56.59,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,463.194
ICP000028-202604,ICP000028,RET002,RES,Selwyn,2026-04,2026-04-01,2026-04-30,30,2026,86.93937254000001,6,86.94,Calculated reconciliation,86.93937254000001,86.94,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,914.712
