consumption_id,icp_id,retailer_id,connection_group,control_type,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,quantity,quantity_unit,price_year,effective_from,effective_to,component_code,delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,138.428,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.9094719600000001,0.90947,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,92.478,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,13.124477759999998,13.12448,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,205.621,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,16.435286530000003,16.43529,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,62.539,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000304-202604,ICP000304,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,119.73,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,4.3533828,4.35338,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,308.698,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,2.02814586,2.02815,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,197.247,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,27.99329424,27.99329,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,234.314,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,18.72871802,18.72872,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,4.057,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000305-202604,ICP000305,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,305.981,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,11.125469160000002,11.12547,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,107.141,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.8881988900000001,0.8882,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,163.82,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,28.260588199999997,28.26059,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,341.964,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,34.23401604,34.23402,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,111.858,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000306-202604,ICP000306,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,104.931,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,4.721895,4.7219,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,93.884,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.7782983600000001,0.7783,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,177.868,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,30.684008679999998,30.68401,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,146.541,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,14.67021951,14.67022,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,19.505,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000307-202604,ICP000307,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,144.213,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.489584999999999,6.48958,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,130.875,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.0849537500000002,1.08495,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,253.869,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,43.794941189999996,43.79494,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,128.269,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,12.84100959,12.84101,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,32.364,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000308-202604,ICP000308,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,142.275,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.402375,6.40238,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,49.795,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.41280055000000004,0.4128,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,151.503,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,26.135782529999997,26.13578,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,38.325,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,3.8367157500000006,3.83672,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,6.325,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000309-202604,ICP000309,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,76.285,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,3.432825,3.43282,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,47.519,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.39393251,0.39393,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,88.293,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,15.231425430000002,15.23143,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,110.304,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,11.042533440000001,11.04253,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,20.203,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000310-202604,ICP000310,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,204.672,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,9.210239999999999,9.21024,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,255.027,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,2.11417383,2.11417,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,184.688,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,31.86052688,31.86053,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,300.878,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,30.12089658,30.1209,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,59.752,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000311-202604,ICP000311,RET005,Residential Low User,Uncontrolled,URES,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,166.325,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,7.484624999999999,7.48462,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Off Peak,297.94,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,2.4699226000000003,2.46992,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Peak,209.834,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,36.198463339999996,36.19846,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Shoulder,199.2,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,19.941912,19.94191,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,0.425,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000312-202604,ICP000312,RET001,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Weekend,228.739,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,10.293255,10.29326,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Off Peak,194.937,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.61602773,1.61603,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Peak,58.87,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,10.1556637,10.15566,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Shoulder,141.498,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,14.165364779999999,14.16536,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,12.51,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000313-202604,ICP000313,RET004,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-04,2026-04-01,2026-04-30,30,Weekend,216.826,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,9.757169999999999,9.75717,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,167.131,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.0980506700000001,1.09805,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,172.554,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,24.488863679999998,24.48886,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,392.94,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,31.4076942,31.40769,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,41.678,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000314-202604,ICP000314,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,228.415,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,8.3051694,8.30517,Calculated from public prices and simulated quantities
ICP000315-202604,ICP000315,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities
ICP000315-202604,ICP000315,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,54.271,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.44990659000000005,0.44991,Calculated from public prices and simulated quantities
ICP000315-202604,ICP000315,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,81.747,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,14.10217497,14.10217,Calculated from public prices and simulated quantities
