consumption_id,icp_id,retailer_id,connection_group,control_type,expected_price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,expected_quantity,quantity_unit,expected_price_year,effective_from,effective_to,expected_component_code,expected_delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin,applied_price_category_code,applied_price_year,system_component_code,system_quantity,system_delivery_price,system_charge_unrounded,injected_exception_type,system_line_id
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0006997
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,188.958,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.24145406,1.24145,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,188.958,0.00657,1.2414540600000001,,SYS0006998
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,104.896,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,14.88684032,14.88684,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,104.896,0.14192,14.88684032,,SYS0006999
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,294.848,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,23.567200640000003,23.5672,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,294.848,0.07993,23.567200640000003,,SYS0007000
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,56.362,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,56.362,0.0,0.0,,SYS0007001
ICP000167-202604,ICP000167,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,133.112,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,4.83995232,4.83995,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,133.112,0.03636,4.83995232,,SYS0007002
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0007003
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,73.409,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.6085606100000001,0.60856,Calculated from public prices and simulated quantities,URES,2026,URESUOP,73.409,0.00829,0.6085606100000001,,SYS0007004
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,157.067,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,27.09562817,27.09563,Calculated from public prices and simulated quantities,URES,2026,URESUP,157.067,0.17251,27.09562817,,SYS0007005
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,107.147,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,10.72648617,10.72649,Calculated from public prices and simulated quantities,URES,2026,URESUSH,107.147,0.10011,10.726486170000001,,SYS0007006
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,47.162,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,47.162,0.0,0.0,,SYS0007007
ICP000168-202604,ICP000168,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,186.049,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,8.372205,8.3722,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,186.049,0.045,8.372205,,SYS0007008
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,30.0,0.6078,18.234,OLD_PRICE_APPLIED,SYS0007009
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,13.405,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.11112745,0.11113,Calculated from public prices and simulated quantities,RES,2025,RESCOP,13.405,0.00721,0.09665005,OLD_PRICE_APPLIED,SYS0007010
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,143.964,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,24.83522964,24.83523,Calculated from public prices and simulated quantities,RES,2025,RESCP,143.964,0.15611,22.47422004,OLD_PRICE_APPLIED,SYS0007011
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,166.646,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,16.682931059999998,16.68293,Calculated from public prices and simulated quantities,RES,2025,RESCSH,166.646,0.09101,15.166452459999999,OLD_PRICE_APPLIED,SYS0007012
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,41.624,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,41.624,0.0,0.0,OLD_PRICE_APPLIED,SYS0007013
ICP000169-202604,ICP000169,RET005,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,94.849,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,4.268205,4.2682,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,94.849,0.03913,3.71144137,OLD_PRICE_APPLIED,SYS0007014
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0007015
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,47.422,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.39312838,0.39313,Calculated from public prices and simulated quantities,URES,2026,URESUOP,47.422,0.00829,0.39312838,,SYS0007016
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,104.682,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,18.05869182,18.05869,Calculated from public prices and simulated quantities,URES,2026,URESUP,104.682,0.17251,18.05869182,,SYS0007017
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,139.036,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,13.91889396,13.91889,Calculated from public prices and simulated quantities,URES,2026,URESUSH,139.036,0.10011,13.91889396,,SYS0007018
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,11.78,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,11.78,0.0,0.0,,SYS0007019
ICP000170-202604,ICP000170,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,211.428,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,9.51426,9.51426,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,211.428,0.045,9.51426,,SYS0007020
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0007021
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,103.323,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.85654767,0.85655,Calculated from public prices and simulated quantities,URES,2026,URESUOP,103.323,0.00829,0.85654767,,SYS0007022
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,93.565,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,16.140898149999998,16.1409,Calculated from public prices and simulated quantities,URES,2026,URESUP,93.565,0.17251,16.140898149999998,,SYS0007023
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,92.0,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,9.21012,9.21012,Calculated from public prices and simulated quantities,URES,2026,URESUSH,92.0,0.10011,9.21012,,SYS0007024
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,5.091,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,5.091,0.0,0.0,,SYS0007025
ICP000171-202604,ICP000171,RET002,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,71.851,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,3.233295,3.2333,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,71.851,0.045,3.233295,,SYS0007026
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0007027
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,153.703,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.27419787,1.2742,Calculated from public prices and simulated quantities,RES,2026,RESCOP,153.703,0.00829,1.27419787,,SYS0007028
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,96.332,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,16.618233319999998,16.61823,Calculated from public prices and simulated quantities,RES,2026,RESCP,96.332,0.17251,16.618233319999998,,SYS0007029
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,176.212,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,17.64058332,17.64058,Calculated from public prices and simulated quantities,RES,2026,RESCSH,176.212,0.10011,17.64058332,,SYS0007030
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,1.46,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,1.46,0.0,0.0,,SYS0007031
ICP000172-202604,ICP000172,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,134.597,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,6.056865,6.05686,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,134.597,0.045,6.056865,,SYS0007032
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,22.716,22.716,Calculated from public prices and simulated quantities,RES,2026,RESCFXD,30.0,0.7572,22.716,,SYS0007033
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,135.084,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.1198463600000002,1.11985,Calculated from public prices and simulated quantities,RES,2026,RESCOP,135.084,0.00829,1.1198463600000002,,SYS0007034
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,83.653,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,14.43097903,14.43098,Calculated from public prices and simulated quantities,RES,2026,RESCP,83.653,0.17251,14.430979030000001,,SYS0007035
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,112.637,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,11.27609007,11.27609,Calculated from public prices and simulated quantities,RES,2026,RESCSH,112.637,0.10011,11.27609007,,SYS0007036
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,37.048,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2026,RESCSOP,37.048,0.0,0.0,,SYS0007037
ICP000173-202604,ICP000173,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,44.261,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,1.991745,1.99174,Calculated from public prices and simulated quantities,RES,2026,RESCWKD,44.261,0.045,1.991745,,SYS0007038
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0007039
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,76.845,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.63704505,0.63705,Calculated from public prices and simulated quantities,URES,2026,URESUOP,76.845,0.00829,0.63704505,,SYS0007040
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,79.521,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,13.71816771,13.71817,Calculated from public prices and simulated quantities,URES,2026,URESUP,79.521,0.17251,13.71816771,,SYS0007041
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,61.956,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,6.20241516,6.20242,Calculated from public prices and simulated quantities,URES,2026,URESUSH,61.956,0.10011,6.20241516,,SYS0007042
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,27.277,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,27.277,0.0,0.0,,SYS0007043
ICP000174-202604,ICP000174,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,142.688,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,6.420959999999999,6.42096,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,142.688,0.045,6.420959999999999,,SYS0007044
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0007045
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,294.422,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.9343525400000003,1.93435,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,294.422,0.00657,1.9343525400000003,,SYS0007046
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,120.777,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,17.14067184,17.14067,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,120.777,0.14192,17.14067184,,SYS0007047
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Shoulder,209.143,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,16.716799990000002,16.7168,Calculated from public prices and simulated quantities,RSC,2026,RSCCSH,209.143,0.07993,16.716799990000002,,SYS0007048
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,41.897,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2026,RSCCSOP,41.897,0.0,0.0,,SYS0007049
ICP000175-202604,ICP000175,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Weekend,280.563,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,10.20127068,10.20127,Calculated from public prices and simulated quantities,RSC,2026,RSCCWKD,280.563,0.03636,10.20127068,,SYS0007050
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.0,27.0,Calculated from public prices and simulated quantities,URES,2026,URESUFXD,30.0,0.9,27.0,,SYS0007051
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Off Peak,50.013,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.41460777,0.41461,Calculated from public prices and simulated quantities,URES,2026,URESUOP,50.013,0.00829,0.41460777,,SYS0007052
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Peak,121.845,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,21.01948095,21.01948,Calculated from public prices and simulated quantities,URES,2026,URESUP,121.845,0.17251,21.01948095,,SYS0007053
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Shoulder,219.711,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,21.995268210000003,21.99527,Calculated from public prices and simulated quantities,URES,2026,URESUSH,219.711,0.10011,21.995268210000003,,SYS0007054
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Super Off Peak,28.84,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2026,URESUSOP,28.84,0.0,0.0,,SYS0007055
ICP000176-202604,ICP000176,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-04,2026-04-01,2026-04-30,30,Weekend,182.606,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,8.21727,8.21727,Calculated from public prices and simulated quantities,URES,2026,URESUWKD,182.606,0.045,8.21727,,SYS0007056
ICP000177-202604,ICP000177,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Fixed Daily Charge,30.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,33.729,33.729,Calculated from public prices and simulated quantities,RSC,2026,RSCCFXD,30.0,1.1243,33.729,,SYS0007057
ICP000177-202604,ICP000177,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Off Peak,200.26,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,1.3157082,1.31571,Calculated from public prices and simulated quantities,RSC,2026,RSCCOP,200.26,0.00657,1.3157082,,SYS0007058
ICP000177-202604,ICP000177,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-04,2026-04-01,2026-04-30,30,Peak,196.171,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,27.84058832,27.84059,Calculated from public prices and simulated quantities,RSC,2026,RSCCP,196.171,0.14192,27.84058832,,SYS0007059
